geoid,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,unemployed,labor_force,receives_snap,snap_universe,receives_pai,pai_universe,uninsured,insured_universe,median_percentage_income_rent
06085502400,"Census Tract 5024, Santa Clara County, California",7037,124028.0,867900.0,3514.0,4661.0,325.0,0.0,418.0,53.0,78.0,261.0,1241.0,293.0,4208.0,59.0,2775.0,48.0,2775.0,470.0,7037.0,24.5
06085502500,"Census Tract 5025, Santa Clara County, California",6412,146875.0,896700.0,2741.0,4587.0,18.0,198.0,638.0,0.0,31.0,172.0,966.0,106.0,3375.0,30.0,2461.0,22.0,2461.0,252.0,6412.0,24.2
06085502601,"Census Tract 5026.01, Santa Clara County, California",2747,124539.0,1067800.0,1378.0,1867.0,0.0,8.0,379.0,0.0,0.0,125.0,376.0,56.0,1245.0,0.0,1207.0,0.0,1207.0,95.0,2735.0,30.4
06085502603,"Census Tract 5026.03, Santa Clara County, California",2527,114063.0,933100.0,1000.0,1648.0,0.0,42.0,236.0,12.0,36.0,150.0,418.0,86.0,1523.0,17.0,976.0,0.0,976.0,242.0,2514.0,24.5
06085502604,"Census Tract 5026.04, Santa Clara County, California",4260,87333.0,523400.0,1856.0,2377.0,518.0,0.0,592.0,0.0,0.0,140.0,633.0,12.0,3051.0,25.0,1990.0,8.0,1990.0,226.0,4260.0,28.0
06085502701,"Census Tract 5027.01, Santa Clara County, California",4918,90000.0,778300.0,1579.0,2685.0,159.0,13.0,761.0,0.0,0.0,226.0,1074.0,237.0,2813.0,129.0,1972.0,3.0,1972.0,334.0,4918.0,36.4
06085502702,"Census Tract 5027.02, Santa Clara County, California",7633,103417.0,818000.0,2968.0,4603.0,205.0,15.0,1450.0,3.0,0.0,193.0,1164.0,304.0,4136.0,38.0,2984.0,34.0,2984.0,395.0,7452.0,32.1
06085502800,"Census Tract 5028, Santa Clara County, California",4371,112000.0,864100.0,1008.0,2620.0,15.0,90.0,588.0,0.0,0.0,214.0,934.0,164.0,2313.0,23.0,1444.0,39.0,1444.0,252.0,4348.0,29.8
06085502901,"Census Tract 5029.01, Santa Clara County, California",6347,100285.0,849900.0,2037.0,3232.0,88.0,28.0,1151.0,0.0,0.0,121.0,1755.0,164.0,3141.0,143.0,2231.0,97.0,2231.0,720.0,6340.0,25.8
06085502902,"Census Tract 5029.02, Santa Clara County, California",7444,123150.0,810000.0,2812.0,4325.0,26.0,80.0,1175.0,0.0,16.0,292.0,1596.0,165.0,3897.0,0.0,2707.0,30.0,2707.0,392.0,7433.0,42.9
06085502903,"Census Tract 5029.03, Santa Clara County, California",5318,140563.0,911900.0,2197.0,3187.0,154.0,19.0,586.0,0.0,10.0,248.0,1122.0,142.0,2571.0,21.0,1924.0,37.0,1924.0,320.0,5318.0,28.7
06085502906,"Census Tract 5029.06, Santa Clara County, California",4338,86902.0,667500.0,1380.0,2421.0,73.0,0.0,859.0,0.0,0.0,267.0,718.0,130.0,2344.0,118.0,1539.0,46.0,1539.0,237.0,4338.0,44.9
06085502907,"Census Tract 5029.07, Santa Clara County, California",3797,133598.0,751700.0,1404.0,2381.0,74.0,5.0,426.0,81.0,21.0,208.0,601.0,94.0,2074.0,9.0,1314.0,9.0,1314.0,148.0,3785.0,22.1
06085502908,"Census Tract 5029.08, Santa Clara County, California",6878,135110.0,770300.0,1925.0,4081.0,72.0,0.0,1145.0,14.0,0.0,247.0,1319.0,75.0,3644.0,9.0,2422.0,9.0,2422.0,357.0,6878.0,33.9
06085502909,"Census Tract 5029.09, Santa Clara County, California",5406,91571.0,651200.0,1374.0,2532.0,180.0,42.0,655.0,0.0,10.0,411.0,1618.0,194.0,3031.0,135.0,2077.0,45.0,2077.0,375.0,5395.0,26.6
06085502910,"Census Tract 5029.10, Santa Clara County, California",3390,86445.0,689700.0,1059.0,1702.0,31.0,89.0,657.0,0.0,12.0,105.0,852.0,150.0,1876.0,31.0,1373.0,37.0,1373.0,251.0,3390.0,32.2
06085503001,"Census Tract 5030.01, Santa Clara County, California",4216,150652.0,946900.0,1685.0,3346.0,0.0,0.0,209.0,0.0,0.0,202.0,459.0,87.0,2119.0,34.0,1634.0,19.0,1634.0,71.0,4120.0,27.9
06085503002,"Census Tract 5030.02, Santa Clara County, California",3568,116000.0,863400.0,1048.0,1966.0,155.0,20.0,454.0,12.0,0.0,45.0,916.0,107.0,1875.0,51.0,1200.0,20.0,1200.0,73.0,3479.0,33.7
06085503003,"Census Tract 5030.03, Santa Clara County, California",5571,130000.0,724200.0,1857.0,3260.0,142.0,15.0,700.0,48.0,29.0,367.0,1025.0,223.0,3009.0,58.0,1836.0,33.0,1836.0,205.0,5571.0,33.4
06085503105,"Census Tract 5031.05, Santa Clara County, California",2345,37404.0,480700.0,390.0,171.0,8.0,0.0,1596.0,19.0,0.0,35.0,516.0,181.0,1172.0,109.0,765.0,25.0,765.0,217.0,2345.0,34.1
06085503108,"Census Tract 5031.08, Santa Clara County, California",8094,85557.0,685300.0,2319.0,1903.0,341.0,47.0,2647.0,0.0,42.0,118.0,3043.0,594.0,4446.0,129.0,2781.0,63.0,2781.0,1029.0,8094.0,32.8
06085503110,"Census Tract 5031.10, Santa Clara County, California",5458,44780.0,218800.0,163.0,91.0,70.0,17.0,1616.0,0.0,0.0,0.0,3664.0,188.0,2654.0,384.0,1151.0,41.0,1151.0,969.0,5458.0,37.6
06085503111,"Census Tract 5031.11, Santa Clara County, California",5257,84076.0,484500.0,557.0,213.0,197.0,74.0,2401.0,0.0,0.0,22.0,2350.0,185.0,2659.0,139.0,1127.0,52.0,1127.0,676.0,5251.0,32.5
06085503112,"Census Tract 5031.12, Santa Clara County, California",3885,54048.0,409500.0,787.0,655.0,135.0,10.0,1096.0,0.0,0.0,54.0,1945.0,155.0,2231.0,134.0,1462.0,32.0,1462.0,349.0,3885.0,32.8
06085503113,"Census Tract 5031.13, Santa Clara County, California",5017,55331.0,474700.0,370.0,422.0,141.0,18.0,326.0,0.0,0.0,28.0,4100.0,140.0,2553.0,189.0,1369.0,28.0,1369.0,736.0,5017.0,44.5
06085503115,"Census Tract 5031.15, Santa Clara County, California",6331,100924.0,412800.0,2314.0,2694.0,86.0,0.0,2027.0,0.0,0.0,297.0,1227.0,138.0,3784.0,110.0,2696.0,110.0,2696.0,262.0,6331.0,28.8
06085503116,"Census Tract 5031.16, Santa Clara County, California",5336,67197.0,231100.0,1693.0,1767.0,26.0,74.0,2512.0,0.0,0.0,370.0,646.0,270.0,3116.0,126.0,2276.0,58.0,2276.0,446.0,5336.0,35.8
06085503117,"Census Tract 5031.17, Santa Clara County, California",3118,48636.0,416400.0,223.0,71.0,39.0,58.0,1198.0,23.0,28.0,24.0,1677.0,133.0,1401.0,223.0,768.0,8.0,768.0,397.0,3118.0,33.1
06085503118,"Census Tract 5031.18, Santa Clara County, California",5489,66056.0,414500.0,799.0,290.0,283.0,11.0,2207.0,0.0,6.0,120.0,2572.0,153.0,2756.0,217.0,1670.0,33.0,1670.0,610.0,5489.0,32.4
06085503121,"Census Tract 5031.21, Santa Clara County, California",4540,50893.0,377000.0,579.0,753.0,189.0,115.0,828.0,0.0,21.0,84.0,2665.0,336.0,2527.0,145.0,1501.0,81.0,1501.0,539.0,4540.0,37.4
06085503122,"Census Tract 5031.22, Santa Clara County, California",3023,21978.0,97000.0,181.0,288.0,200.0,101.0,1417.0,0.0,12.0,127.0,955.0,253.0,1459.0,295.0,1154.0,118.0,1154.0,456.0,3023.0,45.0
06085503123,"Census Tract 5031.23, Santa Clara County, California",3877,43785.0,387800.0,831.0,1133.0,283.0,5.0,722.0,0.0,0.0,102.0,1637.0,262.0,2070.0,183.0,1644.0,147.0,1644.0,331.0,3877.0,42.3
06085503204,"Census Tract 5032.04, Santa Clara County, California",9349,65350.0,377400.0,820.0,690.0,345.0,128.0,3476.0,165.0,21.0,219.0,4378.0,338.0,5240.0,407.0,2279.0,156.0,2279.0,1569.0,9338.0,39.8
06085503207,"Census Tract 5032.07, Santa Clara County, California",4302,97250.0,573700.0,721.0,284.0,133.0,24.0,2851.0,141.0,0.0,220.0,649.0,317.0,2394.0,91.0,1059.0,51.0,1059.0,315.0,4302.0,38.8
06085503208,"Census Tract 5032.08, Santa Clara County, California",4638,87917.0,481400.0,417.0,307.0,107.0,37.0,1198.0,29.0,0.0,32.0,2952.0,269.0,2399.0,157.0,897.0,55.0,897.0,579.0,4638.0,32.5
06085503210,"Census Tract 5032.10, Santa Clara County, California",4413,70500.0,511000.0,498.0,267.0,52.0,0.0,2317.0,0.0,0.0,23.0,1754.0,173.0,2034.0,133.0,968.0,42.0,968.0,521.0,4413.0,40.7
06085503211,"Census Tract 5032.11, Santa Clara County, California",4696,78287.0,547800.0,708.0,265.0,57.0,0.0,2979.0,94.0,0.0,97.0,1204.0,194.0,2397.0,66.0,1153.0,70.0,1153.0,390.0,4685.0,50.0
06085503212,"Census Tract 5032.12, Santa Clara County, California",4270,93477.0,575400.0,833.0,377.0,156.0,44.0,2434.0,0.0,0.0,93.0,1194.0,144.0,2361.0,87.0,957.0,27.0,957.0,342.0,4265.0,50.0
06085503213,"Census Tract 5032.13, Santa Clara County, California",4497,42500.0,211600.0,526.0,307.0,16.0,15.0,2534.0,0.0,43.0,117.0,1480.0,242.0,2376.0,281.0,1264.0,124.0,1264.0,564.0,4497.0,46.9
06085503214,"Census Tract 5032.14, Santa Clara County, California",8652,38851.0,75800.0,688.0,189.0,134.0,43.0,4067.0,0.0,0.0,173.0,4089.0,471.0,3673.0,612.0,2330.0,26.0,2330.0,897.0,8652.0,41.4
06085503217,"Census Tract 5032.17, Santa Clara County, California",4893,63258.0,343400.0,421.0,125.0,102.0,22.0,1064.0,39.0,0.0,172.0,3391.0,271.0,2498.0,230.0,1093.0,24.0,1093.0,449.0,4893.0,35.2
06085503218,"Census Tract 5032.18, Santa Clara County, California",4916,41086.0,546400.0,394.0,169.0,0.0,0.0,758.0,0.0,0.0,43.0,3946.0,278.0,2617.0,229.0,1181.0,23.0,1181.0,864.0,4916.0,38.1
06085503304,"Census Tract 5033.04, Santa Clara County, California",7127,62955.0,404200.0,855.0,339.0,293.0,83.0,3322.0,34.0,63.0,8.0,3033.0,381.0,3696.0,215.0,1908.0,72.0,1908.0,1065.0,6961.0,42.8
06085503305,"Census Tract 5033.05, Santa Clara County, California",6378,73819.0,425100.0,733.0,182.0,124.0,21.0,2939.0,46.0,0.0,83.0,3004.0,280.0,3308.0,238.0,1500.0,100.0,1500.0,1009.0,6378.0,41.7
06085503306,"Census Tract 5033.06, Santa Clara County, California",4276,63636.0,402200.0,375.0,173.0,107.0,106.0,1352.0,0.0,0.0,14.0,2610.0,264.0,2127.0,102.0,906.0,86.0,906.0,664.0,4276.0,42.1
06085503312,"Census Tract 5033.12, Santa Clara County, California",3769,94913.0,700600.0,909.0,1011.0,220.0,0.0,872.0,0.0,0.0,29.0,1637.0,161.0,2169.0,36.0,1079.0,22.0,1079.0,290.0,3769.0,50.0
